"","address1","lon","lat"
"451","497 7TH AVE 11215",-73.98574,40.6614433
"452","2632 3 AVENUE 10454",-73.9241131,40.8124152
"453","19212 NORTHERN BLVD 11358",-73.7888637,40.7576248
"454","3935 AMBOY ROAD 10308",-74.1497515,40.5516661
"455","13344 150TH ST 11436",-73.7898281,40.6670759
"456","20529 HOLLIS AVENUE 11412",-73.7519172,40.7072975
"457","371 1 AVENUE 10010",-73.9794517,40.736112
"458","3129 DITMARS BOULEVARD 11105",-73.90951,40.775622
"459","2602 LINDEN BLVD 11208",-73.8685296,40.6683606
"460","28 WATTS STREET 10013",-74.004247,40.7236143
"461","577 5 AVENUE 11215",-73.9896802,40.6647655
"462","3527 30 AVENUE 11103",-73.9174237,40.7652494
"463","4419 BROADWAY 11103",-73.9149599,40.757353
"464","4229 BELL BLVD 11361",-73.7698806,40.7619143
"465","18151817 AVENUE U 11229",-73.945669,40.600012
"466","1298 WESTCHESTER AVE 10459",-73.8864152,40.8274955
"467","6535 GRAND AVE 11378",-73.8998811,40.7237967
"468","54 GREAT JONES ST 10012",-73.9921584,40.72672
"469","555 GRAND CONCOURSE 10451",-73.9274579,40.8188226
"470","130 EAST 28 STREET 10016",-73.9828803,40.7426709
"471","929 COLUMBUS AVE 10025",-73.9628551,40.798803
"472","132 4TH AVE 10003",-73.9901924,40.7333427
"473","1962 86TH ST 11214",-73.9990988,40.6047912
"474","200 WEST   57 STREET 10019",-73.9805678,40.7654547
"475","160 EAST   28 STREET 10016",-73.9813716,40.7420286
"476","248 BROOME ST 10002",-73.989604,40.718132
"477","513 HENRY STREET 11231",-73.99928,40.683982
"478","9040 160TH ST 11432",-73.7997844,40.704201
"479","72 5 AVENUE 11217",-73.9776977,40.6808121
"480","524 COURT STREET 11231",-73.9992141,40.6759857
"481","689 WASHINGTON AVE 11238",-73.9634034,40.67663
"482","687 6 AVENUE 11215",-73.9903393,40.6606108
"483","2450 GRAND CONCOURSE 10458",-73.8977248,40.8610288
"484","12 AVENUE A 10009",-73.9858837,40.722567
"485","575 8 AVENUE 10018",-73.9918315,40.7550522
"486","8989 UNION TURNPIKE 11385",-73.8551219,40.707138
"487","5713 4TH AVE 11220",-74.0166969,40.642064
"488","1880 HYLAN BLVD 10305",-74.0950928,40.5831981
"489","800 W 181ST ST 10033",-73.9385181,40.8508499
"490","807 LEXINGTON AVENUE 10065",-73.9664813,40.7641921
"491","1861 CROPSEY AVENUE 11214",-74.0055307,40.6018527
"492","308 EAST   49 STREET 10017",-73.9684913,40.7538511
"493","14801 HILLSIDE AVENUE 11435",-73.808793,40.7062839
"494","1201 RANDALL AVENUE 10474",-73.8902271,40.8116983
"495","4805 CHURCH AVENUE 11203",-73.9321202,40.6518789
"496","615 WILSON AVE 11207",-73.9068345,40.6901718
"497","6110 MYRTLE AVENUE 11385",-73.8937756,40.7006932
"498","555 7 AVENUE 11215",-73.9878643,40.6593605
"499","5501 METROPOLITAN AVE 11385",-73.9087105,40.7132225
"500","620 6 AVENUE 10011",-73.9946003,40.7398132
"501","260 5TH AVE 11215",-73.9818062,40.6749621
"502","233 ELIZABETH  ST 10012",-73.9942742,40.7231174
"503","1902 CHURCH AVENUE 11226",-73.9619907,40.6497091
"504","1 EAST 161 STREET 10451",-73.9265691,40.8288189
"505","347478 EAST TREMONT AVENUE 10465",-73.820508,40.824944
"506","1178 BUSHWICK AVE 11221",-73.916892,40.688482
"507","10850 QUEENS BOULEVARD 11375",-73.8426177,40.7204647
"508","2 DITMAS AVE 11218",-73.9788002,40.6352978
"509","111 LAFAYETTE ST 10013",-74.0005327,40.7181187
"510","18 CORNELIA ST 10014",-74.001914,40.7313345
"511","11000 ROCKAWAY BOULEVARD 11420",-73.8284153,40.6778174
"512","2001 EMMONS AVENUE 11235",-73.9482331,40.5840843
"513","1003 CHURCH AVENUE 11218",-73.9701623,40.64681
"514","106 7TH AVE 11215",-73.9758768,40.6742125
"515","733 9 AVENUE 10019",-73.989394,40.7633711
"516","32 E 7TH ST 10003",-73.989212,40.728205
"517","15 VANDERBILT AVENUE 10017",-73.9774643,40.7526347
"518","174 BLEECKER ST 10012",-74.0007921,40.7287958
"519","4231 BELL BOULEVARD 11361",-73.7698111,40.7618378
"520","603 FORT WASHINGTON AVENUE 10040",-73.9370973,40.8554247
"521","40 MAIN STREET 11201",-73.99084,40.702805
"522","331 BEDFORD AVENUE 11211",-73.9622822,40.7126287
"523","1915 3RD AVE 10029",-73.9445206,40.7911939
"524","420 BEACH  129 STREET 11694",-73.8491109,40.57847
"525","4102 5 AVENUE 11232",-74.0053783,40.6501799
"526","200 LEXINGTON AVENUE 10016",-73.9807953,40.7455766
"527","1506 WESTCHESTER AVE 10472",-73.8796268,40.8284305
"528","22813 MERRICK BOULEVARD 11413",-73.7416329,40.6767449
"529","7507 AMBOY ROAD 10307",-74.2463989,40.5093717
"530","3616 30TH AVE 11103",-73.9169453,40.764589
"531","1000 BEDFORD AVENUE 11205",-73.9555985,40.6906439
"532","123 EAST   24 STREET 10010",-73.9847261,40.7405658
"533","65 RIVINGTON STREET 10002",-73.9901076,40.7205047
"534","1481 MYRTLE AVENUE 11237",-73.9164759,40.6991745
"535","400 JAY ST 11201",-73.9874877,40.6921206
"536","361 GRAHAM AVE 11211",-73.9447792,40.7153902
"537","1330 BEACH CHANNEL DRIVE 11691",-73.7545159,40.6060499
"538","1980 86 STREET 11214",-73.9987302,40.6046178
"539","180 PARKSIDE AVENUE 11226",-73.9615042,40.6547905
"540","1280 1ST AVENUE 10065",-73.9573007,40.7656438
"541","1129 AMSTERDAM AVENUE 10025",-73.9609312,40.8064211
"542","15561560 BROADWAY 11221",-73.9253448,40.6913821
"543","189 BRIDGE ST 11201",-73.9846285,40.6980615
"544","0 JOHN F. KENNEDY INTL AIR 11430",-73.7781391,40.6413111
"545","21701 LINDEN BOULEVARD 11411",-73.74236,40.696093
"546","21606 JAMAICA AVENUE 11428",-73.7384839,40.7173687
"547","1095 AVENUE OF THE AMERICAS 10036",-73.9849313,40.7546766
"548","342 WEST   46 STREET 10036",-73.9896372,40.7602453
"549","10307 ROOSEVELT AVENUE 11368",-73.8623993,40.7499107
"550","199 8TH AVE 10011",-74.0000135,40.7436761
"551","141 EAST   44 STREET 10017",-73.9744492,40.7527018
"552","8411 3RD AVE 11209",-74.0303121,40.6246459
"553","2151 BATH AVE 11214",-73.9977929,40.5990289
"554","170 WAVERLY PLACE 10014",-74.001665,40.7336403
"555","216 E 170TH ST 10456",-73.9131016,40.8382515
"556","788 LEXINGTON AVE 10065",-73.9673452,40.763767
"557","108 EAST  198 STREET 10468",-73.8917796,40.8704264
"558","9004 37TH AVE 11372",-73.8767248,40.7503787
"559","212 DELANCEY STREET 10002",-73.9832271,40.7173121
"560","590 MADISON AVENUE 10022",-73.97237,40.76225
"561","3113 DITMARS BLVD 11105",-73.9099819,40.7758888
"562","15 EAST    7 STREET 10003",-73.9896635,40.728815
"563","268 E 167TH ST 10456",-73.9143362,40.8332387
"564","1250 BROADWAY 10001",-73.98781,40.7477162
"565","221 WEST   38 STREET 10018",-73.9892709,40.7539608
"566","4559 46TH ST 11377",-73.9188703,40.7412706
"567","1407 MADISON AVE 10029",-73.953151,40.78813
"568","2460 NOSTRAND AVENUE 11210",-73.9468288,40.6247926
"569","9 W 183RD ST 10453",-73.9042954,40.8586569
"570","13335 ROOSEVELT AVE 11354",-73.8331317,40.7588187
"571","7128 COOPER AVENUE 11385",-73.8792164,40.702536
"572","905 LORIMER ST 11222",-73.9519534,40.7235176
"573","597 NEW LOTS AVE 11207",-73.8870219,40.6647498
"574","870 BROADWAY 10003",-73.9899127,40.737517
"575","10307 MARTENSE AVENUE 11368",-73.8563514,40.7406906
"576","5520 5 AVENUE 11220",-74.0138615,40.6420192
"577","26 CLINTON ST 10002",-73.9841388,40.7204578
"578","1124 3 AVENUE 10065",-73.963769,40.765846
"579","110 9 AVENUE 10011",-74.0036711,40.7428878
"580","4406 WHITE PLAINS ROAD 10470",-73.8537839,40.8986253
"581","644 FLATBUSH AVENUE 11225",-73.9606465,40.6576138
"582","156 EAST    2 STREET 10009",-73.9852208,40.7229454
"583","7147 YELLOWSTONE BOULEVARD 11375",-73.8548496,40.7211998
"584","349 5 AVENUE 11215",-73.9837927,40.6717363
"585","3827 BRONXWOOD AVE 10469",-73.8565739,40.8826439
"586","13211 14TH AVE 11356",-73.8361154,40.7862876
"587","4301 QUEENS BOULEVARD 11104",-73.9212221,40.743806
"588","8774 SUTPHIN BOULEVARD 11435",-73.8097075,40.7051537
"589","1576 3 AVENUE 10128",-73.9530945,40.7805984
"590","7521 3 AVENUE 11209",-74.0277615,40.6308524
"591","16905 JAMAICA AVE 11432",-73.7905884,40.7071595
"592","2027 EMMONS AVENUE 11235",-73.9468727,40.5840319
"593","1275 1 AVENUE 10065",-73.9577598,40.7657667
"594","2457 WEBSTER AVE 10458",-73.8932392,40.8601738
"595","253 5TH AVE 10016",-73.9868634,40.7447145
"596","563 W 235TH ST 10463",-73.9102813,40.8859118
"597","5085 BROADWAY 10034",-73.915042,40.8708591
"598","154 EAST   33 STREET 10016",-73.9794616,40.7452845
"599","712 9TH AVE 10019",-73.989253,40.7625
"600","25 B HENRY STREET 10002",-73.9965864,40.7130349
"601","9006 JAMAICA AVE 11421",-73.854371,40.6926828
"602","30 KOSCIUSZKO ST 11205",-73.9540694,40.6900656
"603","32 ST MARKS PLACE 10003",-73.9884876,40.728677
"604","5702 CLARENDON RD 11203",-73.922543,40.64462
"605","226 W 79TH ST 10024",-73.9795858,40.7833584
"606","214 EAST  161 STREET 10451",-73.9211014,40.8251389
"607","941 PENNSYLVANIA AVE 11207",-73.8879406,40.6551205
"608","54 EAST  181 STREET 10453",-73.904601,40.8552259
"609","328 LENOX AVENUE 10027",-73.9447209,40.8087069
"610","472 LORIMER STREET 11206",-73.9487278,40.7108449
"611","2733 8 AVENUE 10039",-73.9418947,40.8234033
"612","214216 GRAND STREET 10013",-74.0006335,40.7208716
"613","15940 CROSS BAY BOULEVARD 11414",-73.839959,40.6578075
"614","4720 BROADWAY 11103",-73.912847,40.7558738
"615","736 E 152ND ST 10455",-73.9073629,40.8156955
"616","8922 FLATLANDS AVE 11236",-73.905975,40.639907
"617","4120 WHITE PLAINS ROAD 10466",-73.8585566,40.8912355
"618","123 WILLIAM ST 10038",-74.0071476,40.7093249
"619","4179 BROADWAY 10033",-73.9384573,40.8474602
"620","570 VANDERBILT AVENUE 11238",-73.9684432,40.6795993
"621","6368 AUSTIN STREET 11374",-73.8640525,40.7273642
"622","300 JAY STREET 11201",-73.9878817,40.695506
"623","8918 NORTHERN BOULEVARD 11372",-73.8780795,40.756055
"624","80 BEEKMAN STREET 10038",-74.0039209,40.7087751
"625","3830-34 E TREMONT AVE 10465",-73.8205552,40.8244211
"626","2290 BROADWAY 10024",-73.9779008,40.7860365
"627","1330 BLONDELL AVENUE 10461",-73.8419117,40.8415735
"628","1229 BOARDWALK 11224",-73.980632,40.573075
"629","69 MACDOUGAL STREET 10012",-74.002001,40.7285929
"630","54 WEST   31 STREET 10001",-73.9888606,40.7475754
"631","3853 BROADWAY 10032",-73.9435855,40.8364363
"632","15708 NORTHERN BLVD 11354",-73.8079092,40.7635548
"633","1735 2 AVENUE 10128",-73.950289,40.7803143
"634","47 8 AVENUE 10014",-74.0040836,40.7385272
"635","8602 4TH AVE 11209",-74.028675,40.6227244
"636","2542 STEINWAY ST 11103",-73.912781,40.76699
"637","742 FRANKLIN AVE 11238",-73.9573528,40.6731004
"638","4 PENN PLAZA 10121",-73.993384,40.75048
"639","815 HUTCHINSON RIVER PKWY 10465",-73.8374427,40.8236031
"640","605 WEST   48 STREET 10036",-73.995986,40.765076
"641","2702 AVENUE U 11229",-73.9445658,40.5999361
"642","2547 BROADWAY 10025",-73.9724926,40.7943506
"643","1650 HYLAN BOULEVARD 10305",-74.0902028,40.5881655
"644","3913 5 AVENUE 11232",-74.0040458,40.650857
"645","NKA JFK INTERNATIONAL AIRPORT 11432",-73.7781391,40.6413111
"646","204 E 13TH ST 10003",-73.9873531,40.7322737
"647","38 AVENUE O 11204",-73.9836324,40.6100531
"648","13620 ROOSEVELT AVENUE 11354",-73.8290939,40.759362
"649","2665 BROADWAY 10025",-73.9695369,40.7982158
"650","13529 40TH RD 11354",-73.8306659,40.758913
"651","8 SUTTER AVE 11212",-73.9225767,40.6651095
"652","118 NASSAU STREET 10038",-74.0068531,40.7107613
"653","1693A PUTNAM AVE 11385",-73.906833,40.7003124
"654","12708 MERRICK BOULEVARD 11434",-73.7651414,40.681048
"655","35 NEPTUNE AVENUE 11235",-73.9557209,40.5831687
"656","255 A BUSHWICK AVENUE 11206",-73.9395805,40.7071721
"657","471 DEKALB AVENUE 11205",-73.9582683,40.6907615
"658","9316 37TH AVE 11372",-73.8735221,40.7507456
"659","333 PARK AVENUE SOUTH 10010",-73.9853412,40.7411104
"660","316 WEST   34 STREET 10001",-73.9946125,40.7524247
"661","14432 HILLSIDE AVENUE 11435",-73.8106807,40.7051814
"662","811 8TH AVE 10019",-73.9868753,40.7616294
"663","499 MYRTLE AVENUE 11205",-73.9651337,40.6937213
"664","741 ASTOR AVENUE 10467",-73.8659216,40.8596996
"665","207 WEST   14 STREET 10011",-73.9999672,40.7389412
"666","3319 36 AVENUE 11106",-73.927344,40.75567
"667","270 W 43RD ST 10036",-73.9891926,40.757444
"668","2102 EAST   15 STREET 11229",-73.9565786,40.5985874
"669","4113 QUEENS BOULEVARD 11104",-73.9229565,40.7438159
"670","5701 FORT HAMILTON PKWY 11219",-74.0034388,40.634297
"671","937 1ST AVE 10022",-73.9656987,40.7551169
"672","2709 21 STREET 11102",-73.9262369,40.7718629
"673","853 BROADWAY 10003",-73.9910763,40.7346155
"674","592 COLUMBUS AVENUE 10024",-73.9708983,40.788243
"675","568 FLATBUSH AVENUE 11225",-73.9608682,40.6597955
"676","3138 AVENUE U 11229",-73.9338122,40.6023615
"677","4643 WHITE PLAINS ROAD 10470",-73.8508431,40.9031384
"678","118 CHAMBERS STREET 10007",-74.0086093,40.7150231
"679","728 FRANKLIN AVENUE 11238",-73.957155,40.6737712
"680","2146 STARLING AVE 10462",-73.8536313,40.8360739
"681","340 BAYCHESTER AVENUE 10475",-73.8285327,40.8676884
"682","11611 LIBERTY AVENUE 11419",-73.8263863,40.6860854
"683","220 PROSPECT PARK WEST 11215",-73.9808291,40.6601687
"684","6672 FRESH POND RD 11385",-73.8972995,40.7066534
"685","3105 AVENUE H 11210",-73.946051,40.6317497
"686","310 WEST   14 STREET 10014",-74.0033139,40.7398331
"687","4213 BOWNE ST 11355",-73.8215682,40.7569095
"688","930 3 AVENUE 10022",-73.9683767,40.7595524
"689","4 METRO TECH CENTER 11201",-73.9838541,40.6934791
"690","6361 108 STREET 11375",-73.8494611,40.7334734
"691","2118 FLATBUSH AVE 11234",-73.9323928,40.6181132
"692","7002 COOPER AVENUE 11385",-73.8803351,40.7017284
"693","246 DEKALB AVENUE 11205",-73.9693234,40.6893147
"694","50 WEST   57 STREET 10019",-73.9766094,40.7637825
"695","11 PARK PLACE 10007",-74.0082076,40.7131603
"696","2611 BATH AVE 11214",-73.988129,40.592923
"697","120 CEDAR STREET 10006",-74.0126432,40.7094992
"698","9606 43 AVENUE 11368",-73.867784,40.745558
"699","4 PENN PLZ 10121",-73.993384,40.75048
"700","10203 NORTHERN BOULEVARD 11368",-73.8663981,40.7577684
"701","7701 WOODSIDE AVE 11373",-73.8879328,40.7438267
"702","4202 BELL BLVD 11361",-73.770733,40.762456
"703","60 WALL STREET 10005",-74.0083195,40.7061677
"704","2032 BEDFORD AVENUE 11226",-73.9565613,40.6552026
"705","819 2ND AVE 10017",-73.971621,40.7509996
"706","1107 RUTLAND ROAD 11212",-73.9232994,40.6648509
"707","40 W 56TH ST 10019",-73.9765335,40.7629269
"708","169 5 AVENUE 11217",-73.9795526,40.6773719
"709","NKA JFK INTERNATIONAL AIRPORT 11430",-73.7781391,40.6413111
"710","0 LINCOLN CENTER PLAZA 10023",-73.9833298,40.7723874
"711","4203 QUEENS BOULEVARD 11104",-73.9221448,40.74387
"712","8674 80 STREET 11421",-73.8622209,40.6917121
"713","1402 86 STREET 11228",-74.0117807,40.6124706
"714","251 5 AVENUE 11215",-73.9814868,40.6746454
"715","234 CLEVELAND ST 11208",-73.885664,40.6794214
"716","3318 BROADWAY 11106",-73.9233023,40.760773
"717","266 BROOME STREET 10002",-73.9905233,40.7183182
"718","3902 BELL BOULEVARD 11361",-73.7719792,40.7650399
"719","524 W 59TH ST 10019",-73.9892342,40.7707237
"720","205 GRAND ST 11211",-73.9601012,40.7141864
"721","8909 139 STREET 11435",-73.81271,40.7023111
"722","400 E 198TH ST 10458",-73.8859747,40.8660123
"723","1611 BROADWAY 10019",-73.984966,40.7607293
"724","1093 JACKSON AVENUE 11101",-73.9517041,40.7432457
"725","235 E 42ND ST 10017",-73.9726559,40.7503031
"726","11509 ROCKAWAY BEACH BOULEVARD 11694",-73.8366295,40.5799703
"727","109 MACDOUGAL STREET 10012",-74.0008374,40.7299326
"728","4106 BELL BOULEVARD 11361",-73.7711627,40.7633374
"729","616 FOREST AVENUE 10310",-74.1097497,40.6296623
"730","9805 101 AVENUE 11416",-73.843227,40.6852549
"731","108 EAST   38 STREET 10016",-73.9788924,40.7491154
"732","402 W 44TH ST 10036",-73.992059,40.7597582
"733","2176 PITKIN AVE 11207",-73.8922295,40.6722402
"734","1936 3 AVENUE 10029",-73.944558,40.792205
"735","800 GRAND STREET 11211",-73.9413517,40.71168
"736","301 7TH AVE 11215",-73.9807117,40.6676645
"737","1635 AMSTERDAM AVENUE 10031",-73.9493609,40.8225191
"738","262 ARDEN AVE 10312",-74.1927767,40.5529923
"739","7209 BROADWAY 11372",-73.8933732,40.7476878
"740","1166 CASTLE HILL AVE 10462",-73.8505824,40.831439
"741","225 LIBERTY ST 10281",-74.0152654,40.7119835
"742","269 W KINGSBRIDGE RD 10463",-73.9054,40.8732354
"743","3167 BAINBRIDGE AVENUE 10467",-73.8798432,40.8752255
"744","122 WEST   26 STREET 10001",-73.9926287,40.7450696
"745","564 DEKALB AVE 11205",-73.953915,40.6908116
"746","25605 HILLSIDE AVENUE 11004",-73.7117931,40.7368114
"747","1501 ST NICHOLAS AVENUE 10033",-73.9320616,40.8520015
"748","1 E 161ST ST 10451",-73.9265691,40.8288189
"749","229233 DYCKMAN STREET 10034",-73.9273104,40.8655205
"750","69 MOTT STREET 10013",-73.9983398,40.7163073
"751","2678 PITKIN AVE 11208",-73.8730983,40.6750376
"752","3018 MERMAID AVE 11224",-73.996924,40.574991
"753","3377 BOSTON RD 10469",-73.8513329,40.8753148
"754","79-81 MACDOUGAL ST 10012",-74.0018619,40.7288849
"755","100 BOWERY 10013",-73.9954782,40.7177896
"756","4 NEPTUNE AVENUE 11235",-73.9547988,40.5829899
"757","306 93RD ST 11209",-74.0327494,40.6185676
"758","2234 ADAM CLAYTON POWEL JR BLVD 10027",-73.9456163,40.8133004
"759","578 9TH AVE 10036",-73.9925412,40.7581946
"760","2342 30TH AVE 11102",-73.925335,40.7685025
"761","6187 STRICKLAND AVENUE 11234",-73.9122805,40.6136522
"762","324A UTICA AVE 11213",-73.9315218,40.6668616
"763","22 WARREN ST 10007",-74.0077669,40.7143229
"764","17 EAST   13 STREET 10003",-73.9929922,40.7350124
"765","575 MADISON AVE FL 1ST 10022",-73.9723606,40.7617659
"766","1474 86 STREET 11228",-74.0101196,40.611491
"767","1001 3 AVENUE 10022",-73.9660305,40.7618383
"768","7018 3RD AVE 11209",-74.0267739,40.6345169
"769","1003 COLUMBUS AVE 10025",-73.9610948,40.8013255
"770","567 7TH AVENUE 10018",-73.9877145,40.7549975
"771","2895 SEDGWICK AVE 10468",-73.9015318,40.8751235
"772","284 GRAND AVENUE 11238",-73.9627865,40.6882871
"773","2197 BROADWAY 10024",-73.9808221,40.7831408
"774","307 W 17TH ST 10011",-74.0014595,40.7419616
"775","119 W 56TH ST 10019",-73.9784051,40.7641849
"776","932 1ST AVE 10022",-73.9653009,40.7545427
"777","2245 WESTCHESTER AVE 10462",-73.8505402,40.8345381
"778","1411 3 AVENUE 10028",-73.9564827,40.7749682
"779","4113 AVENUE U 11234",-73.9238139,40.609321
"780","157 COURT STREET 11201",-73.9925161,40.6888377
"781","65 4TH AVE 10003",-73.9902235,40.7309396
"782","648 ROCKAWAY AVE 11212",-73.9093083,40.664093
"783","307 KNICKERBOCKER AVE 11237",-73.9231599,40.7017835
"784","31 CORNELIA STREET 10014",-74.0025691,40.7314194
"785","6417 20TH AVE 11204",-73.9854318,40.6166176
"786","1675 NOSTRAND AVENUE 11226",-73.9487554,40.6452927
"787","2351 RALPH AVENUE 11234",-73.917091,40.620627
"788","161 WEST   72 STREET 10023",-73.9807084,40.7785285
"789","33 BARROW ST 10014",-74.0033009,40.7322651
"790","537 PARK AVENUE 11205",-73.9548903,40.6971147
"791","217 E 86TH ST 10028",-73.9528459,40.77867
"792","67 MURRAY ST 10007",-74.0102346,40.7146774
"793","157 DREISER LOOP 10475",-73.8298519,40.876375
"794","137 PORT RICHMOND AVENUE 10302",-74.133383,40.6376518
"795","831 6 AVENUE 10001",-96.1931714,38.4047539
"796","24932 HORACE HARDING EXPRESSWAY 11362",-73.7305365,40.7607048
"797","17 E 31ST ST 10016",-73.9847678,40.746205
"798","4553 45 STREET 11377",-73.9203906,40.7394282
"799","29 E 2ND ST 10003",-73.9907748,40.7249369
"800","78 VICTORY BLVD 10301",-74.0791953,40.637936
"801","11402 SUPTHIN BLVD 11434",-73.794084,40.6860787
"802","1468 WESTCHESTER AVE 10472",-73.881503,40.8281217
"803","180 10 AVENUE 10011",-74.0049928,40.745962
"804","26 1ST AVE 10009",-73.9877463,40.7236857
"805","957 ALDUS STREET 10459",-73.8910892,40.8232487
"806","4019 GLEANE ST 11373",-73.8820368,40.7475263
"807","748 CLARENCE AVE 10465",-73.8154868,40.8305769
"808","677 MORRIS PARK AVE 10462",-73.8667482,40.8452458
"809","NKA LAGUARDIA INTL AIRPORT 11370",-73.8739659,40.7769271
"810","27005 76 AVENUE 11040",-73.7071214,40.7530291
"811","4535 PARK AVENUE 10457",-73.895028,40.8558581
"812","75 RICHMOND TERRACE 10301",-74.0764379,40.6453515
"813","451 MEEKER AVENUE 11222",-73.9458061,40.7195916
"814","386 5 AVENUE 11215",-73.9850803,40.6709933
"815","450 WASHINGTON STREET 10013",-74.0105611,40.7237394
"816","2263 2 AVENUE 10035",-73.937903,40.797308
"817","35 JANE STREET 10014",-74.0043408,40.7383198
"818","182 BLEECKER ST 10012",-74.001086,40.728893
"819","1267 FOREST AVE 10302",-74.1317908,40.6267089
"820","3820 BOWNE STREET 11354",-73.8251116,40.761814
"821","17819 UNION TPKE 11366",-73.7894239,40.7267429
"822","236 EAST   77 STREET 10075",-73.9571437,40.7722725
"823","40 E 20TH ST 10003",-73.9886118,40.7384441
"824","189 W 231ST ST 10463",-73.9041187,40.8790131
"825","511 MYRTLE AVENUE 11205",-73.9644572,40.693842
"826","297 BROADWAY 11211",-73.9579173,40.7085594
"827","2678 CONEY ISLAND AVE 11235",-73.9609423,40.5912123
"828","1100 SOUTH AVENUE 10314",-74.1771739,40.6145264
"829","22705 MERRICK BOULEVARD 11413",-73.7427529,40.6769369
"830","251 WEST   85 STREET 10024",-73.9774279,40.7879977
"831","1222 NOSTRAND AVE 11225",-73.950549,40.6573816
"832","14611 ROCKAWAY BOULEVARD 11436",-73.7910117,40.6737052
